customer_id,gender,senior_citizen,partner,tenure_months,contract,internet_service,online_security,tech_support,paperless_billing,payment_method,monthly_charges,total_charges,churn
CUST04196,Male,0,Yes,26,Month-to-month,DSL,No,No,No,Electronic check,85.6,2134.63,Yes
CUST04197,Female,0,No,64,Month-to-month,Fiber optic,Yes,No,No,Mailed check,58.91,3705.9,No
CUST04198,Female,1,Yes,22,Month-to-month,Fiber optic,No,No,No,Electronic check,44.61,889.01,Yes
CUST04199,Male,0,No,16,One year,Fiber optic,Yes,Yes,No,Mailed check,40.63,600.34,No
CUST04200,Female,0,No,58,Two year,Fiber optic,No internet service,No,No,Mailed check,73.39,4072.3,No
CUST04201,Female,0,No,11,Month-to-month,No,Yes,No,No,Bank transfer,52.78,573.64,Yes
CUST04202,Female,0,No,18,Month-to-month,Fiber optic,No internet service,Yes,Yes,Bank transfer,106.84,1887.24,Yes
CUST04203,Female,0,Yes,12,Two year,No,No internet service,No,Yes,Bank transfer,101.66,1180.83,No
CUST04204,Female,0,Yes,54,Month-to-month,No,No,Yes,No,Electronic check,80.83,4178.91,No
CUST04205,Female,0,No,1,Month-to-month,Fiber optic,No internet service,Yes,No,Electronic check,35.53,34.22,Yes
CUST04206,Male,0,Yes,13,One year,Fiber optic,Yes,No,Yes,Electronic check,48.19,577.2,No
CUST04207,Female,0,Yes,23,Month-to-month,No,No,Yes,Yes,Electronic check,96.39,2127.23,Yes
CUST04208,Female,0,No,31,Month-to-month,No,No internet service,No,Yes,Electronic check,50.92,1498.61,No
CUST04209,Male,0,Yes,17,Month-to-month,DSL,Yes,No internet service,Yes,Electronic check,93.05,1484.48,No
CUST04210,Male,0,No,47,Month-to-month,DSL,No,Yes,No,Bank transfer,76.87,3572.33,No
CUST04211,Male,0,Yes,56,One year,No,No,No,Yes,Credit card,66.29,3648.92,No
CUST04212,Male,0,No,1,Month-to-month,DSL,No,No,Yes,Electronic check,47.43,43.05,No
CUST04213,Male,1,Yes,10,Month-to-month,No,No internet service,No,No,Credit card,62.64,625.51,No
CUST04214,Male,0,Yes,0,One year,Fiber optic,No,No,Yes,Electronic check,69.74,0.0,Yes
CUST04215,Male,1,No,7,Two year,DSL,Yes,No,Yes,Bank transfer,90.81,585.79,No
CUST04216,Female,1,No,15,Month-to-month,DSL,No internet service,Yes,Yes,Bank transfer,42.86,639.29,No
CUST04217,Male,0,No,48,Month-to-month,DSL,Yes,Yes,Yes,Credit card,58.43,2648.93,Yes
CUST04218,Male,0,No,37,One year,DSL,No internet service,No,Yes,Electronic check,66.12,2398.82,No
CUST04219,Male,0,Yes,2,Month-to-month,Fiber optic,No internet service,Yes,No,Electronic check,81.57,151.53,No
CUST04220,Male,0,No,1,Month-to-month,Fiber optic,No internet service,No internet service,Yes,Electronic check,42.29,41.75,No
CUST04221,Female,0,Yes,17,One year,No,No,No,No,Mailed check,32.09,536.38,No
CUST04222,Female,0,Yes,15,Two year,Fiber optic,No,Yes,Yes,Credit card,81.85,1168.75,No
CUST04223,Female,0,Yes,6,Two year,Fiber optic,No,Yes,No,Credit card,27.05,157.51,No
CUST04224,Female,0,Yes,45,One year,Fiber optic,No,No,No,Bank transfer,97.12,4354.68,No
CUST04225,Male,0,Yes,52,One year,Fiber optic,Yes,No,Yes,Mailed check,61.1,3003.1,No
CUST04226,Female,0,Yes,10,Month-to-month,Fiber optic,Yes,No internet service,No,Credit card,26.31,249.79,No
CUST04227,Male,0,No,44,One year,DSL,No,Yes,Yes,Mailed check,52.99,2266.93,No
CUST04228,Female,0,Yes,9,Month-to-month,DSL,No,Yes,No,Electronic check,74.48,629.19,No
CUST04229,Female,0,No,26,Month-to-month,DSL,No,No,No,Credit card,51.68,1338.47,No
CUST04230,Male,0,No,12,One year,DSL,No,Yes,No,Electronic check,65.5,710.58,Yes
CUST04231,Male,0,No,2,One year,Fiber optic,No,No,No,Electronic check,83.5,157.04,Yes
CUST04232,Female,0,Yes,52,Month-to-month,DSL,No,No,No,Electronic check,59.95,3028.2,No
CUST04233,Female,1,No,12,Two year,No,Yes,No,No,Bank transfer,41.57,470.38,No
CUST04234,Female,0,No,26,Month-to-month,No,No,No,No,Bank transfer,57.53,1384.98,Yes
CUST04235,Female,0,No,9,Month-to-month,No,Yes,No,Yes,Electronic check,100.37,850.35,Yes
CUST04236,Female,0,Yes,0,Month-to-month,No,No,No,Yes,Bank transfer,107.13,0.0,No
CUST04237,Male,0,Yes,2,One year,DSL,Yes,Yes,Yes,Bank transfer,18.0,34.37,No
CUST04238,Female,0,Yes,13,One year,Fiber optic,No,No,Yes,Credit card,92.28,1119.88,Yes
CUST04239,Female,0,Yes,23,Month-to-month,DSL,Yes,No,Yes,Bank transfer,71.25,1584.92,Yes
CUST04240,Female,0,No,8,One year,No,Yes,Yes,No,Credit card,88.1,677.44,No
CUST04241,Male,0,No,23,Month-to-month,No,No,Yes,Yes,Bank transfer,51.24,1126.72,No
CUST04242,Female,1,Yes,23,One year,No,Yes,Yes,No,Electronic check,20.79,449.06,No
CUST04243,Male,0,Yes,24,Month-to-month,Fiber optic,No,Yes,Yes,Electronic check,79.61,1733.37,Yes
CUST04244,Male,0,Yes,13,Month-to-month,Fiber optic,No internet service,No,No,Mailed check,41.48,518.79,No
CUST04245,Male,0,Yes,49,Two year,DSL,No,Yes,No,Electronic check,30.29,1398.09,No
CUST04246,Female,1,No,13,Month-to-month,DSL,No,No,Yes,Electronic check,32.04,392.73,Yes
CUST04247,Male,0,No,11,Month-to-month,Fiber optic,No,No,No,Mailed check,80.02,812.8,Yes
CUST04248,Female,0,Yes,4,One year,Fiber optic,Yes,No,Yes,Electronic check,68.49,253.4,No
CUST04249,Female,0,Yes,7,Two year,No,No,No,No,Electronic check,84.56,579.34,No
CUST04250,Female,0,No,0,Month-to-month,DSL,No,No,Yes,Mailed check,81.73,0.0,No
CUST04251,Female,0,Yes,20,Month-to-month,No,Yes,Yes,Yes,Bank transfer,54.48,992.55,Yes
CUST04252,Male,0,No,5,Month-to-month,Fiber optic,Yes,Yes,No,Credit card,63.24,286.03,Yes
CUST04253,Male,0,No,7,Month-to-month,No,No,Yes,No,Mailed check,52.21,337.14,Yes
CUST04254,Female,1,No,29,Month-to-month,No,No,No,Yes,Mailed check,59.74,1643.66,No
CUST04255,Female,0,Yes,7,One year,No,No internet service,Yes,No,Mailed check,40.82,274.8,No
CUST04256,Male,0,Yes,5,Two year,DSL,No,No,Yes,Electronic check,74.76,341.79,No
CUST04257,Male,0,No,3,Month-to-month,No,No,No internet service,Yes,Electronic check,91.88,260.03,No
CUST04258,Female,0,Yes,29,Month-to-month,DSL,No,Yes,Yes,Credit card,44.58,1172.92,No
CUST04259,Female,0,Yes,2,Month-to-month,DSL,No,No internet service,Yes,Mailed check,97.03,175.39,Yes
CUST04260,Male,1,No,12,Month-to-month,Fiber optic,Yes,No internet service,No,Credit card,67.84,802.96,No
CUST04261,Female,0,No,14,Two year,No,No,No internet service,No,Bank transfer,71.03,960.44,No
CUST04262,Male,0,Yes,23,Month-to-month,Fiber optic,No,No internet service,Yes,Electronic check,22.51,506.4,No
CUST04263,Female,0,Yes,20,Month-to-month,No,No,Yes,No,Mailed check,19.82,363.97,No
CUST04264,Female,0,No,33,One year,Fiber optic,No,Yes,Yes,Mailed check,68.6,2110.35,No
CUST04265,Female,0,Yes,0,Month-to-month,DSL,No,Yes,Yes,Mailed check,84.74,0.0,No
CUST04266,Female,0,Yes,7,One year,No,Yes,Yes,No,Mailed check,48.22,326.0,No
CUST04267,Female,1,No,6,Month-to-month,DSL,Yes,No,Yes,Credit card,106.75,610.71,No
CUST04268,Female,1,Yes,3,Two year,No,No internet service,No internet service,Yes,Credit card,83.37,238.89,No
CUST04269,Female,0,Yes,6,Two year,DSL,Yes,Yes,No,Credit card,42.29,232.35,No
CUST04270,Female,0,Yes,7,One year,Fiber optic,Yes,Yes,No,Electronic check,65.77,436.21,No
CUST04271,Male,0,No,14,Two year,Fiber optic,No,No,Yes,Electronic check,120.0,1650.4,Yes
CUST04272,Female,1,No,21,Month-to-month,DSL,No,Yes,Yes,Electronic check,33.94,677.78,Yes
CUST04273,Male,0,No,9,Month-to-month,Fiber optic,No,No,Yes,Electronic check,78.21,647.56,No
CUST04274,Male,0,No,25,One year,DSL,No,No,No,Mailed check,56.93,1339.76,No
CUST04275,Female,0,No,8,One year,DSL,No internet service,No internet service,No,Bank transfer,82.67,645.14,No
CUST04276,Female,0,No,6,Month-to-month,DSL,Yes,No,No,Mailed check,96.68,529.9,Yes
CUST04277,Male,0,Yes,15,Month-to-month,Fiber optic,No,No,No,Credit card,55.34,795.27,No
CUST04278,Female,0,Yes,0,Month-to-month,Fiber optic,No,Yes,No,Credit card,92.97,0.0,Yes
CUST04279,Male,0,No,1,Month-to-month,Fiber optic,Yes,No internet service,No,Electronic check,120.0,112.56,Yes
CUST04280,Male,0,Yes,10,Month-to-month,No,No,No,Yes,Credit card,66.66,602.85,No
CUST04281,Male,0,Yes,57,One year,Fiber optic,No,No,No,Mailed check,84.62,4646.37,No
CUST04282,Male,0,Yes,25,Month-to-month,Fiber optic,No,No internet service,No,Mailed check,50.24,1136.32,No
CUST04283,Male,0,No,1,Month-to-month,Fiber optic,No internet service,No,Yes,Credit card,65.48,60.19,No
CUST04284,Female,0,No,37,One year,Fiber optic,No,No,Yes,Electronic check,60.58,2028.16,Yes
CUST04285,Male,0,No,26,One year,Fiber optic,No,Yes,Yes,Credit card,84.92,2024.81,No
CUST04286,Male,0,Yes,18,Two year,DSL,No internet service,No,No,Bank transfer,95.12,1687.32,No
CUST04287,Female,0,No,34,One year,No,No,No internet service,Yes,Credit card,62.26,2060.71,No
CUST04288,Male,0,Yes,10,Month-to-month,Fiber optic,No,Yes,No,Credit card,103.34,965.39,No
CUST04289,Female,0,No,5,Two year,DSL,No,No internet service,Yes,Mailed check,103.25,510.94,No
CUST04290,Female,0,Yes,14,Month-to-month,Fiber optic,No,No,No,Electronic check,86.17,1165.99,No
CUST04291,Male,0,Yes,15,Month-to-month,DSL,No,No,Yes,Electronic check,52.1,738.34,No
CUST04292,Female,1,No,15,One year,DSL,Yes,No,No,Electronic check,49.7,676.04,No
CUST04293,Male,0,Yes,16,Two year,DSL,No internet service,Yes,Yes,Electronic check,44.69,695.79,No
CUST04294,Female,1,Yes,59,Month-to-month,Fiber optic,No,Yes,Yes,Credit card,88.73,4908.15,No
CUST04295,Female,0,No,46,Month-to-month,Fiber optic,No,Yes,Yes,Electronic check,34.71,1485.35,No
CUST04296,Female,0,Yes,41,Month-to-month,No,Yes,No,Yes,Credit card,81.92,3119.67,No
CUST04297,Male,1,No,32,Month-to-month,DSL,No,No internet service,No,Bank transfer,37.97,1094.47,No
CUST04298,Female,0,Yes,57,Month-to-month,Fiber optic,No internet service,No,No,Electronic check,85.59,4753.08,Yes
CUST04299,Male,0,Yes,2,One year,Fiber optic,No internet service,No,Yes,Mailed check,65.43,119.68,No
CUST04300,Male,0,No,6,Month-to-month,DSL,No,Yes,Yes,Mailed check,98.34,561.76,No
CUST04301,Male,0,No,13,Two year,Fiber optic,No,No,No,Mailed check,93.54,1096.37,Yes
CUST04302,Female,0,Yes,37,One year,DSL,No,No,No,Mailed check,100.88,3593.67,Yes
CUST04303,Female,0,No,14,One year,DSL,Yes,No,Yes,Electronic check,101.52,1331.67,No
CUST04304,Female,0,No,27,Two year,Fiber optic,No,No internet service,Yes,Bank transfer,68.59,1783.55,No
CUST04305,Female,0,No,2,Month-to-month,Fiber optic,No,No internet service,Yes,Mailed check,36.03,65.5,No
CUST04306,Female,0,Yes,5,Month-to-month,DSL,No internet service,No,Yes,Credit card,38.69,179.26,Yes
CUST04307,Female,0,Yes,26,One year,DSL,No,No internet service,No,Credit card,18.0,426.36,No
CUST04308,Female,1,Yes,3,Two year,DSL,No,No,No,Electronic check,37.91,109.7,No
CUST04309,Female,0,Yes,8,One year,DSL,No internet service,No internet service,Yes,Electronic check,66.72,486.18,Yes
CUST04310,Female,0,Yes,6,Month-to-month,DSL,No,No,Yes,Bank transfer,51.01,294.34,Yes
CUST04311,Female,0,Yes,8,Two year,Fiber optic,Yes,Yes,No,Credit card,60.5,442.12,No
CUST04312,Male,0,No,24,Month-to-month,Fiber optic,No,No internet service,Yes,Mailed check,77.32,1845.17,No
CUST04313,Female,0,No,9,Two year,Fiber optic,No,Yes,Yes,Electronic check,57.4,486.45,No
CUST04314,Female,1,Yes,16,Two year,Fiber optic,No,Yes,No,Electronic check,36.95,539.56,No
CUST04315,Male,0,No,2,Month-to-month,Fiber optic,No,Yes,Yes,Electronic check,63.67,115.14,Yes
CUST04316,Male,0,No,32,One year,DSL,No,No,No,Electronic check,42.54,1270.0,No
CUST04317,Female,1,Yes,9,Month-to-month,DSL,No internet service,Yes,No,Mailed check,58.23,518.38,Yes
CUST04318,Male,1,Yes,20,Month-to-month,No,No,No,No,Bank transfer,98.57,1802.61,Yes
CUST04319,Female,0,Yes,25,Month-to-month,DSL,Yes,No internet service,Yes,Electronic check,58.24,1425.55,No
CUST04320,Male,0,No,4,One year,DSL,No,Yes,No,Electronic check,109.27,411.61,No
CUST04321,Male,0,Yes,43,Two year,DSL,No,No,No,Mailed check,100.79,4248.56,No
CUST04322,Female,0,Yes,19,One year,Fiber optic,No,Yes,Yes,Credit card,50.52,947.81,No
CUST04323,Male,0,Yes,11,Month-to-month,Fiber optic,No,Yes,Yes,Mailed check,37.22,409.33,Yes
CUST04324,Female,0,No,4,Two year,No,No,No,Yes,Credit card,63.69,231.02,No
CUST04325,Female,0,No,57,Two year,No,No internet service,No internet service,No,Mailed check,93.83,5239.37,No
CUST04326,Male,0,Yes,28,Month-to-month,Fiber optic,No,Yes,Yes,Electronic check,52.75,1339.59,Yes
CUST04327,Female,0,Yes,4,Two year,Fiber optic,No,No,Yes,Electronic check,87.7,326.76,No
CUST04328,Male,1,No,8,Month-to-month,DSL,No internet service,Yes,No,Bank transfer,95.21,734.73,No
CUST04329,Female,0,No,33,Two year,DSL,Yes,No internet service,Yes,Mailed check,45.65,1423.19,Yes
CUST04330,Female,0,No,23,Month-to-month,DSL,Yes,Yes,Yes,Bank transfer,48.1,1058.2,No
CUST04331,Male,0,No,29,Month-to-month,DSL,No internet service,No,Yes,Bank transfer,82.82,2393.66,Yes
CUST04332,Female,1,Yes,11,Month-to-month,DSL,Yes,No internet service,No,Bank transfer,68.8,743.08,No
CUST04333,Male,1,Yes,25,One year,DSL,Yes,No,No,Electronic check,47.85,1120.13,No
CUST04334,Male,0,No,9,Month-to-month,DSL,No,No internet service,No,Credit card,56.2,485.57,No
CUST04335,Female,0,Yes,4,Month-to-month,No,Yes,No internet service,Yes,Mailed check,63.24,228.89,Yes
CUST04336,Male,1,Yes,20,One year,Fiber optic,No,No,No,Mailed check,25.88,489.28,No
CUST04337,Female,1,Yes,72,Two year,No,No,No,Yes,Mailed check,84.14,5820.84,No
CUST04338,Female,0,Yes,7,Month-to-month,Fiber optic,No,Yes,Yes,Bank transfer,53.03,360.62,No
CUST04339,Male,0,Yes,12,Month-to-month,Fiber optic,Yes,No internet service,No,Electronic check,18.0,213.87,Yes
CUST04340,Male,0,No,22,Month-to-month,DSL,No internet service,Yes,No,Mailed check,64.4,1315.22,No
CUST04341,Female,0,Yes,15,Month-to-month,DSL,Yes,No,No,Electronic check,46.46,690.08,No
CUST04342,Female,1,Yes,37,Two year,DSL,No,No,Yes,Mailed check,107.22,3832.86,Yes
CUST04343,Female,0,Yes,28,Two year,No,No internet service,No,Yes,Electronic check,50.36,1280.02,Yes
CUST04344,Female,0,No,1,One year,No,No,Yes,Yes,Electronic check,37.56,35.23,No
CUST04345,Male,0,No,72,Month-to-month,DSL,Yes,No,Yes,Electronic check,77.7,5301.59,No
CUST04346,Male,0,Yes,27,One year,DSL,Yes,Yes,Yes,Mailed check,48.49,1224.46,No
CUST04347,Female,0,Yes,39,One year,Fiber optic,No internet service,Yes,No,Credit card,45.51,1617.98,No
CUST04348,Male,0,No,21,Two year,DSL,No,Yes,Yes,Electronic check,77.74,1559.33,Yes
CUST04349,Male,0,Yes,38,One year,Fiber optic,No internet service,Yes,Yes,Mailed check,38.99,1352.98,No
CUST04350,Female,1,No,2,One year,DSL,No,No,Yes,Electronic check,28.57,56.65,No
CUST04351,Male,0,No,8,One year,Fiber optic,No,No,Yes,Credit card,108.15,853.54,No
CUST04352,Female,0,Yes,41,Month-to-month,DSL,Yes,Yes,No,Electronic check,79.49,3088.06,Yes
CUST04353,Male,0,No,4,Two year,Fiber optic,No internet service,No,No,Electronic check,58.39,211.79,No
CUST04354,Female,0,Yes,1,Month-to-month,DSL,No,No,No,Electronic check,64.91,62.0,No
CUST04355,Male,0,Yes,31,One year,Fiber optic,No,No,No,Credit card,77.65,2309.0,No
CUST04356,Female,0,Yes,36,Month-to-month,No,No,No internet service,Yes,Bank transfer,89.33,3180.0,No
CUST04357,Female,0,No,3,One year,DSL,Yes,Yes,No,Electronic check,46.1,125.4,No
CUST04358,Female,0,Yes,38,One year,No,No,No internet service,Yes,Electronic check,74.15,2730.94,No
CUST04359,Female,0,Yes,23,Month-to-month,No,No,No,Yes,Electronic check,52.33,1150.97,No
CUST04360,Female,0,Yes,14,Month-to-month,No,Yes,No,Yes,Electronic check,60.28,774.28,Yes
CUST04361,Male,0,No,35,One year,Fiber optic,Yes,No,Yes,Credit card,69.02,2203.54,Yes
CUST04362,Male,0,Yes,10,One year,Fiber optic,No,No,Yes,Mailed check,64.83,628.46,No
CUST04363,Male,0,Yes,4,Month-to-month,No,No,No,No,Bank transfer,83.39,311.54,Yes
CUST04364,Male,0,No,6,Month-to-month,DSL,Yes,No,Yes,Electronic check,77.18,463.08,No
CUST04365,Female,0,No,14,One year,Fiber optic,Yes,Yes,No,Bank transfer,27.3,378.15,Yes
CUST04366,Female,0,No,15,Month-to-month,No,No internet service,No,No,Electronic check,31.05,445.52,No
CUST04367,Male,0,Yes,32,Month-to-month,Fiber optic,Yes,No,No,Electronic check,55.76,1720.39,No
CUST04368,Female,0,No,31,Month-to-month,No,Yes,No,No,Bank transfer,110.72,3143.62,No
CUST04369,Male,0,Yes,17,Month-to-month,Fiber optic,No,Yes,No,Electronic check,43.71,735.19,Yes
CUST04370,Male,0,Yes,30,Month-to-month,No,Yes,Yes,Yes,Bank transfer,59.79,1696.65,No
CUST04371,Female,0,No,4,Month-to-month,Fiber optic,No,Yes,No,Credit card,51.59,196.48,Yes
CUST04372,Male,0,No,1,Month-to-month,Fiber optic,No internet service,Yes,No,Electronic check,51.15,50.5,Yes
CUST04373,Male,0,No,41,Month-to-month,Fiber optic,No,Yes,No,Credit card,69.46,2564.85,No
CUST04374,Male,0,No,1,Month-to-month,No,No,Yes,No,Electronic check,100.02,94.96,No
CUST04375,Female,0,No,5,Month-to-month,No,No internet service,Yes,No,Electronic check,76.4,367.74,No
CUST04376,Male,0,Yes,23,Month-to-month,No,Yes,No,Yes,Bank transfer,44.91,946.09,No
CUST04377,Male,1,No,10,Two year,Fiber optic,No,No internet service,No,Bank transfer,120.0,1088.2,No
CUST04378,Female,0,Yes,41,Month-to-month,DSL,No,No internet service,No,Electronic check,66.96,2617.68,No
CUST04379,Female,0,No,7,Month-to-month,DSL,No,Yes,Yes,Credit card,50.57,337.97,Yes
CUST04380,Female,1,Yes,0,Month-to-month,No,No,Yes,No,Credit card,100.3,0.0,No
CUST04381,Female,0,Yes,7,Month-to-month,Fiber optic,No,No,No,Electronic check,53.27,368.5,No
CUST04382,Female,0,No,17,One year,DSL,No,Yes,Yes,Credit card,106.57,1685.07,No
CUST04383,Female,0,Yes,9,One year,DSL,Yes,No,No,Bank transfer,43.23,370.26,No
CUST04384,Female,0,No,15,Two year,No,Yes,No,Yes,Credit card,100.75,1388.34,No
CUST04385,Male,0,No,41,One year,No,No,No,Yes,Electronic check,70.03,2587.31,Yes
CUST04386,Female,0,Yes,48,Two year,No,Yes,No internet service,Yes,Credit card,97.28,4401.43,No
CUST04387,Male,1,No,6,Month-to-month,Fiber optic,No,No internet service,No,Electronic check,112.54,643.3,Yes
CUST04388,Male,0,No,12,Month-to-month,Fiber optic,No,No internet service,Yes,Credit card,36.68,429.8,No
CUST04389,Female,1,No,15,Month-to-month,DSL,No,Yes,Yes,Bank transfer,96.89,1373.24,No
CUST04390,Male,0,No,59,Month-to-month,DSL,No,No internet service,No,Mailed check,29.78,1630.29,No
CUST04391,Male,0,Yes,72,Month-to-month,No,No,No,Yes,Electronic check,38.82,2684.42,No
CUST04392,Female,1,Yes,5,One year,DSL,No internet service,No,Yes,Credit card,44.91,210.65,No
CUST04393,Male,0,Yes,25,Month-to-month,Fiber optic,No internet service,No internet service,No,Bank transfer,77.59,1791.05,Yes
CUST04394,Male,0,Yes,9,Two year,Fiber optic,No,No internet service,Yes,Mailed check,65.83,587.16,No
CUST04395,Male,0,No,0,Two year,Fiber optic,Yes,No,No,Mailed check,60.82,0.0,No
CUST04396,Female,0,Yes,0,Month-to-month,No,No,No,Yes,Credit card,68.66,0.0,Yes
CUST04397,Female,1,No,12,Month-to-month,DSL,No,No,No,Electronic check,79.78,925.85,No
CUST04398,Female,0,No,13,Month-to-month,Fiber optic,No internet service,No,Yes,Electronic check,81.71,1041.31,No
CUST04399,Male,0,Yes,0,Month-to-month,DSL,No,No internet service,No,Credit card,92.35,0.0,No
CUST04400,Male,0,Yes,23,Month-to-month,DSL,No,No,Yes,Mailed check,110.5,2439.72,No
CUST04401,Female,0,No,6,Month-to-month,Fiber optic,No,No,Yes,Electronic check,64.47,368.24,Yes
CUST04402,Female,0,No,16,Month-to-month,DSL,No,No,No,Electronic check,51.97,813.0,No
CUST04403,Male,0,No,7,Month-to-month,Fiber optic,No,Yes,No,Credit card,80.34,545.97,Yes
CUST04404,Male,0,Yes,3,Two year,Fiber optic,Yes,No internet service,No,Electronic check,36.39,104.49,No
CUST04405,Male,0,Yes,10,One year,DSL,Yes,Yes,Yes,Bank transfer,48.03,463.86,No
CUST04406,Male,0,No,5,Two year,DSL,No,No,Yes,Credit card,89.98,412.5,No
CUST04407,Male,0,Yes,15,Month-to-month,Fiber optic,No internet service,No internet service,Yes,Electronic check,61.9,837.5,Yes
CUST04408,Female,0,No,4,Month-to-month,No,No,No,Yes,Credit card,34.8,138.24,Yes
CUST04409,Female,0,Yes,14,One year,Fiber optic,No,No internet service,Yes,Mailed check,27.75,385.99,No
CUST04410,Male,1,No,3,Month-to-month,Fiber optic,No,No internet service,No,Bank transfer,66.22,194.45,Yes
CUST04411,Male,0,Yes,22,Month-to-month,Fiber optic,No,Yes,Yes,Mailed check,93.55,1928.91,No
CUST04412,Male,0,No,28,One year,Fiber optic,Yes,No,Yes,Bank transfer,93.21,2388.24,No
CUST04413,Female,0,No,2,One year,DSL,No,No,Yes,Electronic check,67.77,126.83,Yes
CUST04414,Female,0,No,12,Month-to-month,Fiber optic,No,No,No,Electronic check,115.22,1344.79,Yes
CUST04415,Male,0,Yes,1,Month-to-month,Fiber optic,No,No,Yes,Credit card,62.38,58.23,No
CUST04416,Male,0,Yes,18,Month-to-month,Fiber optic,Yes,No,Yes,Electronic check,61.54,1085.11,Yes
CUST04417,Male,0,Yes,6,Month-to-month,Fiber optic,No,Yes,No,Credit card,18.0,104.47,No
CUST04418,Female,0,No,14,Month-to-month,No,Yes,No,Yes,Electronic check,53.82,725.6,No
CUST04419,Female,1,No,14,Month-to-month,DSL,No,Yes,Yes,Mailed check,86.3,1199.77,Yes
CUST04420,Female,0,No,51,Month-to-month,No,No,Yes,Yes,Credit card,104.1,5252.51,Yes
CUST04421,Male,1,Yes,15,Two year,Fiber optic,No,No,Yes,Electronic check,44.24,644.47,Yes
CUST04422,Male,0,No,17,One year,Fiber optic,Yes,No,Yes,Credit card,76.56,1197.3,No
CUST04423,Female,0,Yes,10,One year,DSL,No internet service,Yes,Yes,Mailed check,91.17,906.13,No
CUST04424,Female,0,Yes,59,Month-to-month,Fiber optic,No,No,Yes,Mailed check,65.28,3553.84,No
CUST04425,Female,0,No,30,Month-to-month,Fiber optic,No,No,Yes,Bank transfer,18.0,506.12,No
CUST04426,Female,0,Yes,6,Month-to-month,Fiber optic,No,No internet service,Yes,Electronic check,71.18,419.68,No
CUST04427,Male,1,No,37,Month-to-month,DSL,No,No,Yes,Electronic check,84.04,2863.41,Yes
CUST04428,Male,0,No,11,Month-to-month,Fiber optic,No,Yes,Yes,Bank transfer,41.31,437.99,No
CUST04429,Male,0,No,35,One year,DSL,No internet service,No,Yes,Electronic check,58.65,1941.46,No
CUST04430,Male,0,No,34,One year,No,No internet service,No,Yes,Electronic check,36.11,1181.58,No
CUST04431,Female,0,Yes,4,Month-to-month,No,No,No,No,Credit card,18.0,71.7,Yes
CUST04432,Male,0,No,24,Month-to-month,DSL,No,No,No,Credit card,90.68,2134.61,Yes
CUST04433,Female,0,Yes,6,Two year,No,Yes,Yes,No,Mailed check,64.91,362.04,No
CUST04434,Female,0,Yes,7,Month-to-month,No,Yes,No,No,Mailed check,104.94,665.33,Yes
CUST04435,Male,0,No,7,Month-to-month,Fiber optic,No,Yes,No,Bank transfer,86.43,603.02,No
CUST04436,Female,1,No,25,Month-to-month,Fiber optic,No internet service,No,No,Mailed check,56.14,1345.28,No
CUST04437,Female,0,Yes,5,One year,Fiber optic,No,No internet service,No,Mailed check,62.92,288.59,No
CUST04438,Male,0,Yes,0,Two year,Fiber optic,No,No,No,Credit card,79.15,0.0,No
CUST04439,Male,0,No,25,Month-to-month,DSL,Yes,Yes,No,Electronic check,89.17,2015.74,Yes
CUST04440,Male,0,Yes,3,Two year,DSL,No,No internet service,Yes,Bank transfer,73.07,201.4,No
CUST04441,Male,0,No,2,Two year,Fiber optic,No,No,Yes,Credit card,92.64,178.47,Yes
CUST04442,Female,0,Yes,5,Month-to-month,DSL,No,Yes,Yes,Bank transfer,57.58,270.7,Yes
CUST04443,Male,1,Yes,9,Month-to-month,No,Yes,No,No,Credit card,40.07,336.29,No
CUST04444,Male,0,No,12,Month-to-month,DSL,No,No,Yes,Electronic check,63.38,734.36,No
CUST04445,Male,0,No,0,Two year,Fiber optic,No internet service,Yes,No,Electronic check,70.13,0.0,Yes
CUST04446,Female,1,No,70,Month-to-month,No,No internet service,Yes,Yes,Credit card,34.96,2368.54,No
CUST04447,Male,0,No,25,One year,Fiber optic,No internet service,No,Yes,Mailed check,31.58,747.14,No
CUST04448,Female,0,Yes,7,Month-to-month,Fiber optic,No,Yes,Yes,Bank transfer,76.18,515.07,No
CUST04449,Female,0,No,7,One year,No,No internet service,No,No,Electronic check,54.84,372.2,No
CUST04450,Female,0,Yes,11,Month-to-month,No,No internet service,No,No,Bank transfer,60.85,654.29,No
CUST04451,Female,0,No,19,One year,DSL,No internet service,No,Yes,Mailed check,56.01,990.45,No
CUST04452,Female,0,Yes,3,Two year,Fiber optic,No internet service,Yes,No,Electronic check,103.02,281.69,Yes
CUST04453,Male,0,Yes,4,Two year,No,No internet service,No internet service,Yes,Mailed check,96.54,373.88,Yes
CUST04454,Male,0,Yes,39,Two year,Fiber optic,Yes,No,Yes,Bank transfer,34.07,1211.95,No
CUST04455,Female,0,No,5,Month-to-month,Fiber optic,Yes,No,Yes,Electronic check,51.68,244.5,No
CUST04456,Female,0,Yes,9,One year,DSL,No,No,No,Bank transfer,86.25,716.53,No
CUST04457,Female,0,No,41,Month-to-month,DSL,No,Yes,No,Mailed check,80.05,3062.83,No
CUST04458,Male,0,Yes,21,Month-to-month,Fiber optic,No,No,Yes,Electronic check,63.96,1272.06,No
CUST04459,Male,1,Yes,8,Month-to-month,Fiber optic,No,No,Yes,Bank transfer,36.56,289.44,Yes
CUST04460,Female,0,Yes,23,Month-to-month,No,Yes,No,No,Electronic check,47.94,1067.38,Yes
